                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    9000                                      925                  1.7500000000000000E+000                  2.0000000000000000E-002                  1.6944583771935010E+009                  1.4249260688532022E+000                  3.4522823861470283E+003                  2.2962239096969674E+003                  1.3413846397972176E+002                  1.9330254392734371E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8047901205023558E-001                  1.3165741075815549E-004                  1.4062108241392021E-002                  1.8560037905532417E-003                  2.5141120661894222E-003                  1.7292775424253164E+000                 -7.1510951607548248E-009                  8.7457262234286071E-001                  5.0171397365873229E-004                  8.1194573733842179E-001                  1.0573753528012510E-002                  8.3201663021257033E-003                  1.4740933422777018E-002                  6.9675128431618541E-003                  4.6096392646812562E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7288937567334000E+000                  1.3246212066965606E+002                  1.7287883429990301E+000                  1.3204575156110681E+002                  1.1828541942200437E+007                  2.2789845356379078E+002                  7.5309621815301497E+006                  9.7364584906597418E+004                  5.3524790947146817E-004                  5.3280059544852993E+004                  9.6054194823316952E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.3473971609117752E+016                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20250918" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 1.7292775424253164E+000                  1.3413846397972176E+002                  2.2962239096969674E+003                  8.6343590367275192E+002                 -8.4028938223781733E+000                  3.5381063125874328E+000                  1.8016338266851008E+012                  2.0867501568412294E+001                  1.9789837828456703E+008                  1.5218111623313106E+000                  3.3238427556073585E-001                  1.3079710979393193E+000                  3.0665903293992012E-003                  8.4487611607576818E-001                  8.6307767777486549E+002                  3.5822589788641429E-001                  1.2502593579121504E-001                  1.2502593579121504E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343053237886601E-003                  5.6287296486274506E-028                  5.6287296486274506E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518643286226843E-029                  0.0000000000000000E+000                  8.6181008330129516E-001                  6.8962030298611710E-001                  3.9578749625754410E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271864E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720009410677555E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775424244518E+000                  1.3413846397401645E+002                  2.2962239096969670E+003                  8.6343591180647093E+002                 -8.4028938188075148E+000                  3.5381063130989299E+000                  1.8016338271454258E+012                  2.0867501563810134E+001                  1.9789837783944187E+008                  1.5218111635861855E+000                  3.3238427618677657E-001                  1.3079710979097157E+000                  3.0665903293992012E-003                  8.4487611607576818E-001                  8.6307768590689693E+002                  3.5822589957403878E-001                  1.2502593643255411E-001                  1.2502593643255411E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343053552415854E-003                  5.6287296949082251E-028                  5.6287296949082251E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518643471380561E-029                  0.0000000000000000E+000                  8.6181024738016931E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271864E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720009404222459E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775424219162E+000                  1.3413846395728459E+002                  2.2962239096969656E+003                  8.6343593621904063E+002                 -8.4028938080905320E+000                  3.5381063146341400E+000                  1.8016338285270784E+012                  2.0867501549997066E+001                  1.9789837650344512E+008                  1.5218111673525161E+000                  3.3238427806578619E-001                  1.3079710978208612E+000                  3.0665903293992012E-003                  8.4487611607576818E-001                  8.6307771031440132E+002                  3.5822590463928394E-001                  1.2502594019382543E-001                  1.2502594019382543E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343054496445336E-003                  5.6287298338154810E-028                  5.6287298338154810E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518644027101505E-029                  0.0000000000000000E+000                  8.6181074063997465E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026219E-003                  2.7042442705662879E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271864E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720009384848126E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775424142461E+000                  1.3413846390667342E+002                  2.2962239096969624E+003                  8.6343600843649631E+002                 -8.4028937763874687E+000                  3.5381063191756112E+000                  1.8016338326142576E+012                  2.0867501509134790E+001                  1.9789837255128264E+008                  1.5218111784941684E+000                  3.3238428362427908E-001                  1.3079710975580103E+000                  3.0665903293992012E-003                  8.4487611607576818E-001                  8.6307778251687296E+002                  3.5822591962333400E-001                  1.2502595157128935E-001                  1.2502595157128935E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343057289080981E-003                  5.6287302447320301E-028                  5.6287302447320301E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518645671039619E-029                  0.0000000000000000E+000                  8.6181219982791635E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271864E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720009327534825E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775423917268E+000                  1.3413846375807006E+002                  2.2962239096969524E+003                  8.6343618665434906E+002                 -8.4028936981508320E+000                  3.5381063303830302E+000                  1.8016338427006045E+012                  2.0867501408295471E+001                  1.9789836279816350E+008                  1.5218112059894189E+000                  3.3238429734150421E-001                  1.3079710969093501E+000                  3.0665903293992042E-003                  8.4487611607576818E-001                  8.6307796069774815E+002                  3.5822595660090034E-001                  1.2502598497736556E-001                  1.2502598497736556E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343064180733989E-003                  5.6287312587896609E-028                  5.6287312587896609E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518649727941174E-029                  0.0000000000000000E+000                  8.6181580085761511E-001                  6.8962030298611710E-001                  3.9578749625754399E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271875E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720009186097396E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775423397448E+000                  1.3413846341505155E+002                  2.2962239096969292E+003                  8.6343643534947944E+002                 -8.4028935889751022E+000                  3.5381063460224933E+000                  1.8016338567756753E+012                  2.0867501267578774E+001                  1.9789834918811664E+008                  1.5218112443578273E+000                  3.3238431648329031E-001                  1.3079710960041724E+000                  3.0665903293992068E-003                  8.4487611607576818E-001                  8.6307820934127801E+002                  3.5822600820148193E-001                  1.2502606208789174E-001                  1.2502606208789174E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343073797736318E-003                  5.6287326738620515E-028                  5.6287326738620515E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518655389167130E-029                  0.0000000000000000E+000                  8.6182082586062114E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271875E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720008988727820E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775422877631E+000                  1.3413846307203403E+002                  2.2962239096969056E+003                  8.6343676525853004E+002                 -8.4028934441469918E+000                  3.5381063667691883E+000                  1.8016338754470813E+012                  2.0867501080909683E+001                  1.9789833113356820E+008                  1.5218112952558622E+000                  3.3238434187602200E-001                  1.3079710948033989E+000                  3.0665903293992068E-003                  8.4487611607576818E-001                  8.6307853918187720E+002                  3.5822607665279205E-001                  1.2502613919845565E-001                  1.2502613919845565E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343086555276494E-003                  5.6287345510404626E-028                  5.6287345510404626E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518662899122959E-029                  0.0000000000000000E+000                  8.6182749185884977E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271864E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720008726905373E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775422018309E+000                  1.3413846250498437E+002                  2.2962239096968674E+003                  8.6343717638151088E+002                 -8.4028932636665541E+000                  3.5381063926231251E+000                  1.8016338987148672E+012                  2.0867500848288575E+001                  1.9789830863451797E+008                  1.5218113586835242E+000                  3.3238437351971195E-001                  1.3079710933070292E+000                  3.0665903293992094E-003                  8.4487611607576818E-001                  8.6307895021955596E+002                  3.5822616195486917E-001                  1.2502626667157793E-001                  1.2502626667157793E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343102453363343E-003                  5.6287368903246137E-028                  5.6287368903246137E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518672257807537E-029                  0.0000000000000000E+000                  8.6183579881178873E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271864E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720008400630213E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.7292775421158988E+000                  1.3413846193793523E+002                  2.2962239096968292E+003                  8.6343775862921359E+002                 -8.4028930080636144E+000                  3.5381064292384554E+000                  1.8016339316675942E+012                  2.0867500518842029E+001                  1.9789827677052507E+008                  1.5218114485121763E+000                  3.3238441833469179E-001                  1.3079710911878122E+000                  3.0665903293992151E-003                  8.4487611607576818E-001                  8.6307953234645061E+002                  3.5822628276295659E-001                  1.2502639414481156E-001                  1.2502639414481156E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0343124968852256E-003                  5.6287402033053308E-028                  5.6287402033053308E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2518685511922697E-029                  0.0000000000000000E+000                  8.6184756338738921E-001                  6.8962030298611710E-001                  3.9578749625754405E-004                  2.8977181657085677E-001                  2.8413080475026215E-003                  2.7042442705662874E-003                  1.1196510391342467E-002                  2.5129237964844607E-003                  9.5710644087271853E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8720007938547663E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
